starttime,detector_id,speed,volume,traveltime
2019-11-01T00:00:00-07:00,101705,54.46,3213,0.55
2019-11-01T00:00:00-07:00,100672,39.31,18803,0.37
2019-11-01T00:00:00-07:00,100986,66.3,12658,0.75
2019-11-01T00:00:00-07:00,101704,38,247,0.79
2019-11-01T00:00:00-07:00,100846,66.29,6510,1.47
2019-11-01T00:00:00-07:00,101699,73.04,1634,0.41
2019-11-01T00:00:00-07:00,100119,45.67,20662,0.56
2019-11-01T00:00:00-07:00,101037,61.04,9345,1.2
2019-11-01T00:00:00-07:00,101698,64.96,3776,0.46
2019-11-01T00:00:00-07:00,100673,38,19304,0.38
2019-11-01T00:00:00-07:00,1000097,56.93,19426,0.67
2019-11-01T00:00:00-07:00,101693,70.73,2089,0.42
2019-11-01T00:00:00-07:00,1000162,67.47,21258,1.14
2019-11-01T00:00:00-07:00,5680,58.27,14374,0.57
2019-11-01T00:00:00-07:00,100845,60.69,8625,1.61
2019-11-01T00:00:00-07:00,100175,62.14,11740,0.88
2019-11-01T00:00:00-07:00,101692,64.55,3885,0.46
2019-11-01T00:00:00-07:00,100003,48.06,11350,0.8
2019-11-01T00:00:00-07:00,5004,58.42,15503,0.52
2019-11-01T00:00:00-07:00,101691,49.4,12913,0.55
2019-11-01T00:00:00-07:00,100117,42.8,18377,0.84
2019-11-01T00:00:00-07:00,101690,48.43,13612,0.56
2019-11-01T00:00:00-07:00,100985,59.49,14590,0.83
2019-11-01T00:00:00-07:00,1000096,58.59,11091,0.65
2019-11-01T00:00:00-07:00,101689,44.47,10733,0.61
2019-11-01T00:00:00-07:00,100674,31.24,20642,0.46
2019-11-01T00:00:00-07:00,1000032,49.93,20509,0.65
2019-11-01T00:00:00-07:00,100394,57.74,6736,0.15
2019-11-01T00:00:00-07:00,101688,60.76,14172,0.18
2019-11-01T00:00:00-07:00,5691,49.25,25807,0.83
2019-11-01T00:00:00-07:00,100294,44.39,14601,1.42
2019-11-01T00:00:00-07:00,5759,58.27,10971,0.38
2019-11-01T00:00:00-07:00,1000031,48.98,29334,0.66
2019-11-01T00:00:00-07:00,101687,57.37,15647,0.19
2019-11-01T00:00:00-07:00,100675,45.44,4279,0.36
2019-11-01T00:00:00-07:00,1000095,54.75,24780,0.7
2019-11-01T00:00:00-07:00,101686,55.33,10484,0.2
2019-11-01T00:00:00-07:00,100375,54.13,18857,0.33
2019-11-01T00:00:00-07:00,101679,54.01,6554,0.21
2019-11-01T00:00:00-07:00,100186,51.76,13192,1.3
2019-11-01T00:00:00-07:00,1000030,59.19,17749,0.59
2019-11-01T00:00:00-07:00,101678,47.34,13602,0.23
2019-11-01T00:00:00-07:00,100676,47.79,17126,0.34
2019-11-01T00:00:00-07:00,101677,46.44,13001,0.24
2019-11-01T00:00:00-07:00,5692,55.24,20797,0.74
2019-11-01T00:00:00-07:00,100980,49.96,13904,1.4
2019-11-01T00:00:00-07:00,5006,59.29,13852,0.52
2019-11-01T00:00:00-07:00,1000094,59.75,9587,0.99
2019-11-01T00:00:00-07:00,1000029,52.72,20005,0.67
2019-11-01T00:00:00-07:00,101676,48.13,7088,0.23
2019-11-01T00:00:00-07:00,100677,47.18,22082,0.34
2019-11-01T00:00:00-07:00,101306,64.25,13074,0.86
2019-11-01T00:00:00-07:00,100300,42.76,15000,0.81
2019-11-01T00:00:00-07:00,100174,58.82,13390,0.93
2019-11-01T00:00:00-07:00,101305,59.47,15937,0.93
2019-11-01T00:00:00-07:00,5032,56.6,19463,0.65
2019-11-01T00:00:00-07:00,101304,56.44,15596,0.98
2019-11-01T00:00:00-07:00,1000028,49.93,22348,0.82
2019-11-01T00:00:00-07:00,5707,51.62,20562,3.16
2019-11-01T00:00:00-07:00,5070,59.65,8680,0.65
2019-11-01T00:00:00-07:00,101303,54.18,14620,1.02
2019-11-01T00:00:00-07:00,100149,48.82,20561,0.66
2019-11-01T00:00:00-07:00,100085,50,30960,0.31
2019-11-01T00:00:00-07:00,101302,64.66,13250,0.5
2019-11-01T00:00:00-07:00,100002,44.33,8611,0.87
2019-11-01T00:00:00-07:00,100095,45.81,14233,0.69
2019-11-01T00:00:00-07:00,101301,59.34,13741,0.54
2019-11-01T00:00:00-07:00,100681,53.35,15029,1.13
2019-11-01T00:00:00-07:00,101047,55.72,18330,1.78
2019-11-01T00:00:00-07:00,101300,54.84,13685,0.59
2019-11-01T00:00:00-07:00,101299,51.96,19144,0.62
2019-11-01T00:00:00-07:00,1000027,56.95,19950,0.72
2019-11-01T00:00:00-07:00,5708,54.86,8925,2.97
2019-11-01T00:00:00-07:00,100395,59.79,8676,0.15
2019-11-01T00:00:00-07:00,1000093,57.39,16413,1.03
2019-11-01T00:00:00-07:00,100682,63.84,19827,0.94
2019-11-01T00:00:00-07:00,100979,47.91,15633,1.46
2019-11-01T00:00:00-07:00,101284,66.76,13313,1.9
2019-11-01T00:00:00-07:00,100332,54.14,7134,0.25
2019-11-01T00:00:00-07:00,5791,61.54,20375,0.65
2019-11-01T00:00:00-07:00,101283,64.05,9114,1.98
2019-11-01T00:00:00-07:00,1000026,57.72,14801,1.07
2019-11-01T00:00:00-07:00,101282,43.37,10570,0.95
2019-11-01T00:00:00-07:00,100684,53.15,12930,0.76
2019-11-01T00:00:00-07:00,101281,42.09,14807,0.98
2019-11-01T00:00:00-07:00,101187,62.71,3614,0.94
2019-11-01T00:00:00-07:00,1000025,55.54,11957,1.11
2019-11-01T00:00:00-07:00,1000092,59.86,9565,0.97
2019-11-01T00:00:00-07:00,5709,52.71,19425,3.09
2019-11-01T00:00:00-07:00,100803,31.47,3401,0.91
2019-11-01T00:00:00-07:00,100685,57.7,17984,0.7
2019-11-01T00:00:00-07:00,101186,56.82,6498,1.03
2019-11-01T00:00:00-07:00,5766,59.01,7999,0.86
2019-11-01T00:00:00-07:00,101185,71.89,5156,0.72
2019-11-01T00:00:00-07:00,1000024,50.6,3522,3.36
2019-11-01T00:00:00-07:00,100420,57.76,9365,0.71
2019-11-01T00:00:00-07:00,101184,67.2,8768,0.77
2019-11-01T00:00:00-07:00,100686,62.48,19464,0.64
2019-11-01T00:00:00-07:00,1000091,58.41,15132,0.99
2019-11-01T00:00:00-07:00,101183,65.87,4605,0.79
2019-11-01T00:00:00-07:00,101182,69.47,7009,0.65
2019-11-01T00:00:00-07:00,5075,52.01,15641,0.63
2019-11-01T00:00:00-07:00,5710,54.23,10367,3
2019-11-01T00:00:00-07:00,100185,54.34,6219,1.16
2019-11-01T00:00:00-07:00,5007,50.27,27487,0.57
2019-11-01T00:00:00-07:00,100304,44.09,21220,0.8
2019-11-01T00:00:00-07:00,101181,64.34,11377,0.7
2019-11-01T00:00:00-07:00,1000023,45.82,4840,3.71
2019-11-01T00:00:00-07:00,101180,63.6,8418,0.71
2019-11-01T00:00:00-07:00,5802,59.16,12247,0.91
2019-11-01T00:00:00-07:00,1000090,59.79,9455,0.95
2019-11-01T00:00:00-07:00,101179,71.02,7802,0.59
2019-11-01T00:00:00-07:00,100687,53.01,15535,0.91
2019-11-01T00:00:00-07:00,100333,44.23,11453,1.55
2019-11-01T00:00:00-07:00,101178,69.5,11816,0.6
2019-11-01T00:00:00-07:00,100978,45.62,13088,1.53
2019-11-01T00:00:00-07:00,101177,64.15,6121,0.65
2019-11-01T00:00:00-07:00,5720,61.12,17505,0.47
2019-11-01T00:00:00-07:00,1000022,50.8,4051,1.12
2019-11-01T00:00:00-07:00,100421,59.87,13486,0.68
2019-11-01T00:00:00-07:00,100688,57.04,18042,0.84
2019-11-01T00:00:00-07:00,101176,71.67,10973,0.94
2019-11-01T00:00:00-07:00,1000059,74.38,14338,1.14
2019-11-01T00:00:00-07:00,1000089,58.19,15283,0.98
2019-11-01T00:00:00-07:00,101175,65.96,14246,1.02
2019-11-01T00:00:00-07:00,100689,60.46,19029,0.79
2019-11-01T00:00:00-07:00,1000021,51.87,4391,1.09
2019-11-01T00:00:00-07:00,101174,63.08,6206,1.07
2019-11-01T00:00:00-07:00,5039,53.22,18711,0.9
2019-11-01T00:00:00-07:00,101173,67.23,13853,0.7
2019-11-01T00:00:00-07:00,5721,61.66,19492,0.47
2019-11-01T00:00:00-07:00,1000020,51.41,12656,0.44
2019-11-01T00:00:00-07:00,100694,,0,
2019-11-01T00:00:00-07:00,101172,62.01,16887,0.76
2019-11-01T00:00:00-07:00,100695,,0,
2019-11-01T00:00:00-07:00,100158,60.5,14424,0.45
2019-11-01T00:00:00-07:00,101171,59.72,11645,0.79
2019-11-01T00:00:00-07:00,100696,40.55,6535,0.16
2019-11-01T00:00:00-07:00,100977,56.35,13954,1.29
2019-11-01T00:00:00-07:00,101170,71.39,13831,0.89
2019-11-01T00:00:00-07:00,1000185,58.08,20546,1.14
2019-11-01T00:00:00-07:00,1000019,58.1,6431,0.39
2019-11-01T00:00:00-07:00,101169,65.06,17137,0.98
2019-11-01T00:00:00-07:00,100422,63.73,15328,0.64
2019-11-01T00:00:00-07:00,100816,48.48,12780,0.59
2019-11-01T00:00:00-07:00,101168,62.89,10748,1.01
2019-11-01T00:00:00-07:00,100697,40.73,13068,0.15
2019-11-01T00:00:00-07:00,5076,57.25,18485,0.58
2019-11-01T00:00:00-07:00,5722,69.43,20529,0.63
2019-11-01T00:00:00-07:00,101167,59.4,12253,2.41
2019-11-01T00:00:00-07:00,1000088,51.75,19317,0.65
2019-11-01T00:00:00-07:00,101166,55.3,18094,2.59
2019-11-01T00:00:00-07:00,5801,57.6,16237,0.94
2019-11-01T00:00:00-07:00,100334,46.25,22584,1.48
2019-11-01T00:00:00-07:00,101033,52.36,14391,0.22
2019-11-01T00:00:00-07:00,101165,53.67,12664,2.67
2019-11-01T00:00:00-07:00,101164,63.77,9330,1.99
2019-11-01T00:00:00-07:00,1000018,58.39,12020,0.5
2019-11-01T00:00:00-07:00,101163,58.12,8071,2.18
2019-11-01T00:00:00-07:00,100701,40.38,17257,1.11
2019-11-01T00:00:00-07:00,5723,72.78,21105,0.6
2019-11-01T00:00:00-07:00,100976,51.9,15467,1.4
2019-11-01T00:00:00-07:00,1000087,57.13,14554,0.59
2019-11-01T00:00:00-07:00,1000173,58.9,18320,0.65
2019-11-01T00:00:00-07:00,101162,54.93,3581,2.3
2019-11-01T00:00:00-07:00,1000017,56.86,17622,0.51
2019-11-01T00:00:00-07:00,100429,58.26,13566,0.95
2019-11-01T00:00:00-07:00,101161,62.99,10948,0.8
2019-11-01T00:00:00-07:00,100702,42.26,18941,1.06
2019-11-01T00:00:00-07:00,100184,54.44,9091,1.16
2019-11-01T00:00:00-07:00,100157,53.84,20508,0.5
2019-11-01T00:00:00-07:00,101160,61.8,10506,0.81
2019-11-01T00:00:00-07:00,101158,55.33,19288,0.5
2019-11-01T00:00:00-07:00,1000016,59.76,17202,0.64
2019-11-01T00:00:00-07:00,101157,52.64,20505,0.52
2019-11-01T00:00:00-07:00,100703,44.96,17480,1
2019-11-01T00:00:00-07:00,5728,57.72,12356,0.66
2019-11-01T00:00:00-07:00,1000065,69.27,17561,0.41
2019-11-01T00:00:00-07:00,1000086,59.87,12663,0.5
2019-11-01T00:00:00-07:00,1000015,57.23,20466,0.67
2019-11-01T00:00:00-07:00,101156,50.87,16281,0.54
2019-11-01T00:00:00-07:00,100752,43.41,12364,0.55
2019-11-01T00:00:00-07:00,100280,56.56,1211,0.68
2019-11-01T00:00:00-07:00,101155,54.56,20356,0.81
2019-11-01T00:00:00-07:00,100975,48.3,17380,1.51
2019-11-01T00:00:00-07:00,101154,52.73,21092,0.84
2019-11-01T00:00:00-07:00,1000014,59.24,16591,0.64
2019-11-01T00:00:00-07:00,100072,42.48,4816,0.23
2019-11-01T00:00:00-07:00,101153,50.51,18925,0.87
2019-11-01T00:00:00-07:00,101051,63.05,9578,0.19
2019-11-01T00:00:00-07:00,1000085,51.54,18182,0.58
2019-11-01T00:00:00-07:00,5077,52.06,22102,0.63
2019-11-01T00:00:00-07:00,101152,55.57,21617,0.43
2019-11-01T00:00:00-07:00,5729,61.47,20205,0.62
2019-11-01T00:00:00-07:00,100362,46.9,18038,0.22
2019-11-01T00:00:00-07:00,100282,63.32,11477,0.61
2019-11-01T00:00:00-07:00,5800,59.85,11880,0.9
2019-11-01T00:00:00-07:00,101151,52.41,20944,0.45
2019-11-01T00:00:00-07:00,100753,47.84,16282,0.5
2019-11-01T00:00:00-07:00,101150,45.25,24446,0.52
2019-11-01T00:00:00-07:00,1000084,58.2,11988,0.51
2019-11-01T00:00:00-07:00,101032,49.32,16335,0.24
2019-11-01T00:00:00-07:00,101149,59.18,15114,0.96
2019-11-01T00:00:00-07:00,5040,57.73,15907,0.83
2019-11-01T00:00:00-07:00,101148,55.5,15440,1.03
2019-11-01T00:00:00-07:00,100754,48.89,14480,0.49
2019-11-01T00:00:00-07:00,1000013,56.47,22435,0.67
2019-11-01T00:00:00-07:00,5730,66.79,21361,0.57
2019-11-01T00:00:00-07:00,100430,57.26,20170,0.96
2019-11-01T00:00:00-07:00,100150,53.33,17321,0.61
2019-11-01T00:00:00-07:00,100974,62.46,13233,0.41
2019-11-01T00:00:00-07:00,101147,52.68,12743,1.08
2019-11-01T00:00:00-07:00,100141,47.07,17441,1.03
2019-11-01T00:00:00-07:00,1000012,59.8,10584,0.99
2019-11-01T00:00:00-07:00,101146,51.87,6867,1.1
2019-11-01T00:00:00-07:00,100755,52.81,2994,0.89
2019-11-01T00:00:00-07:00,101144,46.76,19294,0.57
2019-11-01T00:00:00-07:00,1000156,67.57,18849,0.76
2019-11-01T00:00:00-07:00,100817,52.34,13144,0.55
2019-11-01T00:00:00-07:00,101143,47.19,18191,0.57
2019-11-01T00:00:00-07:00,100363,47.44,11491,0.22
2019-11-01T00:00:00-07:00,1000011,57.42,17050,1.03
2019-11-01T00:00:00-07:00,101141,46.49,13153,0.88
2019-11-01T00:00:00-07:00,100756,53.49,9312,0.87
2019-11-01T00:00:00-07:00,5731,54.42,15924,0.69
2019-11-01T00:00:00-07:00,100305,44.96,18333,0.78
2019-11-01T00:00:00-07:00,5757,59.67,11092,0.37
2019-11-01T00:00:00-07:00,101140,44.4,11990,0.93
2019-11-01T00:00:00-07:00,1000010,59.75,10463,0.97
2019-11-01T00:00:00-07:00,101139,46.09,20726,1.08
2019-11-01T00:00:00-07:00,100757,58.22,13855,0.8
2019-11-01T00:00:00-07:00,1000083,46.19,33032,0.61
2019-11-01T00:00:00-07:00,100431,62.96,17798,0.88
2019-11-01T00:00:00-07:00,101138,46.02,19236,1.08
2019-11-01T00:00:00-07:00,101137,42.09,16454,1.18
2019-11-01T00:00:00-07:00,5767,55.46,17197,1.22
2019-11-01T00:00:00-07:00,1000009,56.54,18306,1.02
2019-11-01T00:00:00-07:00,101136,59.02,3786,1
2019-11-01T00:00:00-07:00,1000163,51.94,18710,0.54
2019-11-01T00:00:00-07:00,5732,59.36,24393,0.64
2019-11-01T00:00:00-07:00,5094,51.1,22834,0.8
2019-11-01T00:00:00-07:00,1000172,55,13891,1.01
2019-11-01T00:00:00-07:00,101135,53.23,6826,1.1
2019-11-01T00:00:00-07:00,1000082,58.43,3593,0.48
2019-11-01T00:00:00-07:00,101134,69.79,4502,0.74
2019-11-01T00:00:00-07:00,5799,57.88,15488,0.93
2019-11-01T00:00:00-07:00,1000058,65.68,9091,1.29
2019-11-01T00:00:00-07:00,101133,63.64,9977,0.82
2019-11-01T00:00:00-07:00,100758,40.84,1207,1.47
2019-11-01T00:00:00-07:00,101132,60.47,5537,0.86
2019-11-01T00:00:00-07:00,101131,70.25,5795,0.66
2019-11-01T00:00:00-07:00,1000008,60.03,10362,0.95
2019-11-01T00:00:00-07:00,5733,68.54,22203,0.55
2019-11-01T00:00:00-07:00,100432,54.41,7168,0.39
2019-11-01T00:00:00-07:00,100759,51.24,6491,1.17
2019-11-01T00:00:00-07:00,1000081,67.55,20271,0.88
2019-11-01T00:00:00-07:00,1000155,62.51,19442,0.83
2019-11-01T00:00:00-07:00,101130,65.04,10661,0.71
2019-11-01T00:00:00-07:00,101129,62.35,11521,0.74
2019-11-01T00:00:00-07:00,100760,54.23,9977,1.11
2019-11-01T00:00:00-07:00,100301,53.66,18898,0.46
2019-11-01T00:00:00-07:00,1000007,57.08,17349,1
2019-11-01T00:00:00-07:00,101128,68.83,7617,0.93
2019-11-01T00:00:00-07:00,101127,63.49,11612,1.01
2019-11-01T00:00:00-07:00,100973,63.82,14240,0.4
2019-11-01T00:00:00-07:00,101126,60.14,7637,1.06
2019-11-01T00:00:00-07:00,5734,54.02,15005,0.99
2019-11-01T00:00:00-07:00,1000006,56.18,16360,0.6
2019-11-01T00:00:00-07:00,1000080,58.03,24159,1.02
2019-11-01T00:00:00-07:00,100761,52.56,15891,1.44
2019-11-01T00:00:00-07:00,100094,40.66,10233,0.77
2019-11-01T00:00:00-07:00,100285,52.24,15079,1.05
2019-11-01T00:00:00-07:00,101125,66.24,11019,1.01
2019-11-01T00:00:00-07:00,1000005,56.19,19350,0.6
2019-11-01T00:00:00-07:00,101124,62.26,13865,1.08
2019-11-01T00:00:00-07:00,100762,56.47,17978,1.34
2019-11-01T00:00:00-07:00,100433,53.95,20006,0.39
2019-11-01T00:00:00-07:00,101123,60.29,9305,1.11
2019-11-01T00:00:00-07:00,5041,55.98,13406,0.86
2019-11-01T00:00:00-07:00,101031,45.28,13611,0.26
2019-11-01T00:00:00-07:00,101122,67.8,13483,0.69
2019-11-01T00:00:00-07:00,5735,62.96,21321,0.85
2019-11-01T00:00:00-07:00,1000004,54.05,7478,1.11
2019-11-01T00:00:00-07:00,5095,45.08,27632,0.91
2019-11-01T00:00:00-07:00,101121,61.81,16518,0.76
2019-11-01T00:00:00-07:00,100972,56.61,8453,0.45
2019-11-01T00:00:00-07:00,5011,51.53,20994,0.56
2019-11-01T00:00:00-07:00,101120,56.21,16702,0.84
2019-11-01T00:00:00-07:00,1000183,54.58,11944,1.02
2019-11-01T00:00:00-07:00,100818,62.66,10456,0.29
2019-11-01T00:00:00-07:00,101119,64.84,14924,0.98
2019-11-01T00:00:00-07:00,5798,54.34,18213,1.23
2019-11-01T00:00:00-07:00,101118,59.47,17411,1.07
2019-11-01T00:00:00-07:00,100763,62.09,16218,1.22
2019-11-01T00:00:00-07:00,1000079,54.3,18193,1.09
2019-11-01T00:00:00-07:00,101117,58.13,14862,1.09
2019-11-01T00:00:00-07:00,100364,44.2,8187,1.29
2019-11-01T00:00:00-07:00,5736,67.74,21096,0.79
2019-11-01T00:00:00-07:00,1000003,53.49,7225,1.12
2019-11-01T00:00:00-07:00,100183,62.48,4149,1.01
2019-11-01T00:00:00-07:00,100797,34.76,13362,1.24
2019-11-01T00:00:00-07:00,101116,62.8,17149,2.28
2019-11-01T00:00:00-07:00,100764,54.6,10186,0.78
2019-11-01T00:00:00-07:00,100971,58.23,15968,0.84
2019-11-01T00:00:00-07:00,101115,59.6,18956,2.4
2019-11-01T00:00:00-07:00,101114,57.3,12482,2.5
2019-11-01T00:00:00-07:00,1000002,54.74,7230,1.1
2019-11-01T00:00:00-07:00,1000078,66.98,20658,0.42
