starttime,detector_id,speed,volume,traveltime
2019-12-01T00:00:00-08:00,101179,70.94,8452,0.59
2019-12-01T00:00:00-08:00,100922,57.88,14586,1.38
2019-12-01T00:00:00-08:00,100921,,0,
2019-12-01T00:00:00-08:00,100920,,0,
2019-12-01T00:00:00-08:00,101180,64.22,9466,0.71
2019-12-01T00:00:00-08:00,101047,69.16,16351,1.43
2019-12-01T00:00:00-08:00,1000170,55,4864,0.88
2019-12-01T00:00:00-08:00,100919,,0,
2019-12-01T00:00:00-08:00,101181,64.75,13352,0.7
2019-12-01T00:00:00-08:00,5041,58.97,8747,0.81
2019-12-01T00:00:00-08:00,101108,61.14,16853,0.82
2019-12-01T00:00:00-08:00,100910,58.51,14549,0.77
2019-12-01T00:00:00-08:00,101182,69.29,7903,0.65
2019-12-01T00:00:00-08:00,100909,64.48,14489,0.7
2019-12-01T00:00:00-08:00,100908,65.72,14623,0.36
2019-12-01T00:00:00-08:00,101183,66.21,5015,0.78
2019-12-01T00:00:00-08:00,100907,62.32,14180,0.38
2019-12-01T00:00:00-08:00,101184,67.47,10609,0.77
2019-12-01T00:00:00-08:00,1000169,54.67,9398,0.89
2019-12-01T00:00:00-08:00,100903,51.62,12158,37.43
2019-12-01T00:00:00-08:00,5042,55.81,15704,0.86
2019-12-01T00:00:00-08:00,101185,71.32,6446,0.73
2019-12-01T00:00:00-08:00,100902,61.26,19225,0.38
2019-12-01T00:00:00-08:00,101186,58.09,8433,1.01
2019-12-01T00:00:00-08:00,100901,58.29,24522,0.4
2019-12-01T00:00:00-08:00,101187,63.07,5831,0.93
2019-12-01T00:00:00-08:00,100900,60.82,15646,0.38
2019-12-01T00:00:00-08:00,101281,45.84,13465,0.9
2019-12-01T00:00:00-08:00,1000168,59.93,7159,0.43
2019-12-01T00:00:00-08:00,5063,59.89,7045,0.62
2019-12-01T00:00:00-08:00,101046,63.94,16242,1.55
2019-12-01T00:00:00-08:00,100899,59.26,21278,0.45
2019-12-01T00:00:00-08:00,101282,46.72,9755,0.89
2019-12-01T00:00:00-08:00,100898,56.49,23330,0.47
2019-12-01T00:00:00-08:00,100897,53.16,20347,0.5
2019-12-01T00:00:00-08:00,101283,65.35,9781,1.94
2019-12-01T00:00:00-08:00,100896,58.02,21738,0.28
2019-12-01T00:00:00-08:00,101284,69.2,9318,1.83
2019-12-01T00:00:00-08:00,100895,45.53,21695,0.36
2019-12-01T00:00:00-08:00,101299,55.05,19027,0.58
2019-12-01T00:00:00-08:00,1000167,59.55,11461,0.43
2019-12-01T00:00:00-08:00,5064,59.78,10913,0.62
2019-12-01T00:00:00-08:00,100894,68.58,17282,0.24
2019-12-01T00:00:00-08:00,101300,56.84,14080,0.56
2019-12-01T00:00:00-08:00,100892,59.19,21858,0.29
2019-12-01T00:00:00-08:00,101301,60.88,15028,0.53
2019-12-01T00:00:00-08:00,100891,52.56,18991,0.33
2019-12-01T00:00:00-08:00,101302,65.78,12952,0.49
2019-12-01T00:00:00-08:00,100889,60.6,20829,0.44
2019-12-01T00:00:00-08:00,101303,59.43,13592,0.93
2019-12-01T00:00:00-08:00,5065,59.56,11372,0.62
2019-12-01T00:00:00-08:00,100888,56.23,24473,0.47
2019-12-01T00:00:00-08:00,100887,53.63,20087,0.5
2019-12-01T00:00:00-08:00,101304,60.72,16957,0.91
2019-12-01T00:00:00-08:00,1000166,54.96,15543,0.54
2019-12-01T00:00:00-08:00,100886,57.95,22050,0.42
2019-12-01T00:00:00-08:00,101305,63.17,16427,0.88
2019-12-01T00:00:00-08:00,5030,60.19,12844,0.61
2019-12-01T00:00:00-08:00,100885,55.08,23934,0.45
2019-12-01T00:00:00-08:00,5003,59.96,5686,0.51
2019-12-01T00:00:00-08:00,101306,67.75,11570,0.82
2019-12-01T00:00:00-08:00,5066,59.96,5129,0.62
2019-12-01T00:00:00-08:00,101045,72.82,11974,0.76
2019-12-01T00:00:00-08:00,1000174,65.64,14487,0.58
2019-12-01T00:00:00-08:00,100884,50.78,16324,0.48
2019-12-01T00:00:00-08:00,101676,49.96,6928,0.22
2019-12-01T00:00:00-08:00,100883,59.3,22679,0.31
2019-12-01T00:00:00-08:00,101677,48.65,12840,0.23
2019-12-01T00:00:00-08:00,101109,65.99,12773,0.76
2019-12-01T00:00:00-08:00,1000165,59.54,5887,0.5
2019-12-01T00:00:00-08:00,100881,50.2,21021,0.36
2019-12-01T00:00:00-08:00,101678,49.83,13852,0.22
2019-12-01T00:00:00-08:00,5067,59.95,2156,0.65
2019-12-01T00:00:00-08:00,100880,54.6,23299,0.42
2019-12-01T00:00:00-08:00,101679,55.49,6187,0.2
2019-12-01T00:00:00-08:00,100879,50.6,21463,0.45
2019-12-01T00:00:00-08:00,100878,48.47,15773,0.47
2019-12-01T00:00:00-08:00,101686,59.31,11577,0.19
2019-12-01T00:00:00-08:00,1000164,59.43,12667,0.47
2019-12-01T00:00:00-08:00,100877,50.11,22152,0.33
2019-12-01T00:00:00-08:00,101687,60.83,18282,0.18
2019-12-01T00:00:00-08:00,100876,53.82,16042,0.31
2019-12-01T00:00:00-08:00,5068,60.01,3808,0.65
2019-12-01T00:00:00-08:00,101688,65.63,13799,0.17
2019-12-01T00:00:00-08:00,100875,66.2,14321,1.05
2019-12-01T00:00:00-08:00,101689,61.82,12130,0.44
2019-12-01T00:00:00-08:00,100874,63.02,15130,1.1
2019-12-01T00:00:00-08:00,101690,65.03,17131,0.42
2019-12-01T00:00:00-08:00,1000163,55.62,15712,0.51
