starttime,detector_id,speed,volume,traveltime
2020-05-01T00:00:00-07:00,1000021,53.46,3380,1.06
2020-05-01T00:00:00-07:00,100142,64.64,13690,0.75
2020-05-01T00:00:00-07:00,100181,39.23,12258,1.71
2020-05-01T00:00:00-07:00,1000022,53.46,2645,1.06
2020-05-01T00:00:00-07:00,1000032,53.08,15041,0.61
2020-05-01T00:00:00-07:00,100180,,0,
2020-05-01T00:00:00-07:00,1000023,48.22,3700,3.53
2020-05-01T00:00:00-07:00,100149,58.5,23648,0.55
2020-05-01T00:00:00-07:00,100179,61.15,11822,0.77
2020-05-01T00:00:00-07:00,100178,54.8,18179,0.86
2020-05-01T00:00:00-07:00,101137,51.48,21304,0.97
2020-05-01T00:00:00-07:00,1000031,54.3,22152,0.6
2020-05-01T00:00:00-07:00,1000024,52.56,2627,3.24
2020-05-01T00:00:00-07:00,100150,65.02,14044,0.5
2020-05-01T00:00:00-07:00,5011,53.16,16575,0.54
2020-05-01T00:00:00-07:00,100177,64.27,10160,0.83
2020-05-01T00:00:00-07:00,1000025,56.03,8942,1.1
2020-05-01T00:00:00-07:00,100176,60.31,10222,0.88
2020-05-01T00:00:00-07:00,100157,59.29,20875,0.46
2020-05-01T00:00:00-07:00,100175,64.81,11108,0.85
2020-05-01T00:00:00-07:00,1000026,58.91,8371,1.04
2020-05-01T00:00:00-07:00,1000030,59.53,9192,0.59
2020-05-01T00:00:00-07:00,100174,60.96,15994,0.9
2020-05-01T00:00:00-07:00,1000027,58.73,10723,0.69
2020-05-01T00:00:00-07:00,100158,65.82,10823,0.41
2020-05-01T00:00:00-07:00,100167,59.32,1682,0.73
2020-05-01T00:00:00-07:00,100166,57.39,7792,0.75
2020-05-01T00:00:00-07:00,1000028,52.25,16069,0.78
2020-05-01T00:00:00-07:00,1000029,53.68,14984,0.65
2020-05-01T00:00:00-07:00,100165,54.85,23270,0.79
2020-05-01T00:00:00-07:00,101095,51.51,22013,0.74
2020-05-01T00:00:00-07:00,101185,72.71,4346,0.71
2020-05-01T00:00:00-07:00,101157,60.78,20117,0.45
2020-05-01T00:00:00-07:00,101094,64.69,14284,0.38
2020-05-01T00:00:00-07:00,101186,57.24,6669,1.03
2020-05-01T00:00:00-07:00,101138,56.22,17216,0.89
2020-05-01T00:00:00-07:00,101093,61.41,16252,0.4
2020-05-01T00:00:00-07:00,101187,63.3,2920,0.93
2020-05-01T00:00:00-07:00,101092,58.3,13611,0.42
2020-05-01T00:00:00-07:00,101126,62.16,8603,1.03
2020-05-01T00:00:00-07:00,101156,58.82,16627,0.47
2020-05-01T00:00:00-07:00,101091,59.66,21460,0.21
2020-05-01T00:00:00-07:00,101281,47.78,14777,0.87
2020-05-01T00:00:00-07:00,101139,55.85,19091,0.89
2020-05-01T00:00:00-07:00,101090,54.04,17881,0.23
2020-05-01T00:00:00-07:00,101282,49.33,8810,0.84
2020-05-01T00:00:00-07:00,101283,66.11,11145,1.91
2020-05-01T00:00:00-07:00,101155,66.53,18250,0.66
2020-05-01T00:00:00-07:00,101140,55.49,14347,0.74
2020-05-01T00:00:00-07:00,101089,51.65,14046,0.24
2020-05-01T00:00:00-07:00,101076,70.57,9676,0.67
2020-05-01T00:00:00-07:00,101284,71.05,11458,1.78
2020-05-01T00:00:00-07:00,101075,65.14,17173,0.73
2020-05-01T00:00:00-07:00,101141,59.69,14306,0.69
2020-05-01T00:00:00-07:00,101289,47.12,6331,7.53
2020-05-01T00:00:00-07:00,101074,60.21,21536,0.79
2020-05-01T00:00:00-07:00,101290,46.69,16368,7.59
2020-05-01T00:00:00-07:00,101124,64.98,15386,1.03
2020-05-01T00:00:00-07:00,101154,62.9,20787,0.7
2020-05-01T00:00:00-07:00,101073,65.48,8478,0.44
2020-05-01T00:00:00-07:00,101143,58.2,19635,0.46
2020-05-01T00:00:00-07:00,101072,59.97,15758,0.48
2020-05-01T00:00:00-07:00,101291,50.08,22092,7.08
2020-05-01T00:00:00-07:00,101153,60.2,18516,0.73
2020-05-01T00:00:00-07:00,101071,57.84,9300,0.49
2020-05-01T00:00:00-07:00,101292,45.28,19983,7.83
2020-05-01T00:00:00-07:00,101144,59.89,20059,0.45
2020-05-01T00:00:00-07:00,101070,50.6,9808,0.49
2020-05-01T00:00:00-07:00,101069,56.22,15506,0.44
2020-05-01T00:00:00-07:00,101299,58.83,19523,0.55
2020-05-01T00:00:00-07:00,101146,57.34,7381,0.99
2020-05-01T00:00:00-07:00,101123,62.5,10266,1.08
2020-05-01T00:00:00-07:00,101068,62.97,9813,0.39
2020-05-01T00:00:00-07:00,101300,59.32,14137,0.54
2020-05-01T00:00:00-07:00,101152,67.32,19265,0.35
2020-05-01T00:00:00-07:00,101064,67.86,11054,0.17
2020-05-01T00:00:00-07:00,101063,62.05,18051,0.19
2020-05-01T00:00:00-07:00,101301,62.93,13710,0.51
2020-05-01T00:00:00-07:00,101147,56.65,13902,1.01
2020-05-01T00:00:00-07:00,101168,64.18,11361,0.99
2020-05-01T00:00:00-07:00,101062,57.41,23130,0.2
2020-05-01T00:00:00-07:00,101302,69.08,8627,0.46
2020-05-01T00:00:00-07:00,101151,63.01,20606,0.38
2020-05-01T00:00:00-07:00,101061,57.85,9145,0.2
2020-05-01T00:00:00-07:00,101148,59.79,16261,0.95
2020-05-01T00:00:00-07:00,101303,60.81,14515,0.91
2020-05-01T00:00:00-07:00,101060,62.12,18122,0.78
2020-05-01T00:00:00-07:00,101059,54.8,17459,0.88
2020-05-01T00:00:00-07:00,101304,61.74,16724,0.9
2020-05-01T00:00:00-07:00,101149,64.34,10691,0.89
2020-05-01T00:00:00-07:00,101058,68.93,18421,1.41
2020-05-01T00:00:00-07:00,101305,64.29,16143,0.86
2020-05-01T00:00:00-07:00,101150,57.86,24203,0.41
2020-05-01T00:00:00-07:00,5040,57.98,10303,0.83
2020-05-01T00:00:00-07:00,101057,62.01,16950,1.56
2020-05-01T00:00:00-07:00,1000173,61.5,12970,0.62
2020-05-01T00:00:00-07:00,1000172,55.08,8635,1.01
2020-05-01T00:00:00-07:00,5063,59.85,8595,0.62
2020-05-01T00:00:00-07:00,101056,69.81,12816,0.79
2020-05-01T00:00:00-07:00,101306,69.39,9613,0.8
2020-05-01T00:00:00-07:00,101055,64.4,16576,0.86
2020-05-01T00:00:00-07:00,101676,51.64,6709,0.21
2020-05-01T00:00:00-07:00,1000174,61.6,12594,0.62
2020-05-01T00:00:00-07:00,5064,58.48,12321,0.64
2020-05-01T00:00:00-07:00,101054,65.28,4957,0.85
2020-05-01T00:00:00-07:00,101677,50.18,13623,0.22
2020-05-01T00:00:00-07:00,101053,72.29,17263,0.16
2020-05-01T00:00:00-07:00,1000171,54.37,13886,1.03
2020-05-01T00:00:00-07:00,101052,71.17,16866,0.16
2020-05-01T00:00:00-07:00,101678,51.63,13271,0.21
2020-05-01T00:00:00-07:00,5065,58.17,12771,0.64
2020-05-01T00:00:00-07:00,101051,69.98,11443,0.17
2020-05-01T00:00:00-07:00,101679,57.46,5729,0.19
2020-05-01T00:00:00-07:00,101122,70.78,12819,0.67
2020-05-01T00:00:00-07:00,1000170,55.01,6331,0.88
2020-05-01T00:00:00-07:00,101050,,0,
2020-05-01T00:00:00-07:00,5066,59.85,7003,0.62
2020-05-01T00:00:00-07:00,101169,66.6,19898,0.95
2020-05-01T00:00:00-07:00,101049,59.78,17087,0.84
2020-05-01T00:00:00-07:00,101686,59.93,11218,0.19
2020-05-01T00:00:00-07:00,101048,55.55,19335,0.9
2020-05-01T00:00:00-07:00,101687,62.66,17369,0.18
2020-05-01T00:00:00-07:00,1000169,54.14,10834,0.9
2020-05-01T00:00:00-07:00,5067,60,1894,0.65
2020-05-01T00:00:00-07:00,101047,68.95,18056,1.44
2020-05-01T00:00:00-07:00,101046,62.89,17248,1.57
2020-05-01T00:00:00-07:00,101688,68.26,13035,0.16
2020-05-01T00:00:00-07:00,5068,59.98,5003,0.65
2020-05-01T00:00:00-07:00,101045,73.59,11173,0.75
2020-05-01T00:00:00-07:00,101689,62.74,12423,0.44
2020-05-01T00:00:00-07:00,101044,67.67,14790,0.82
2020-05-01T00:00:00-07:00,1000168,59.81,8282,0.43
2020-05-01T00:00:00-07:00,101690,66.4,16859,0.41
2020-05-01T00:00:00-07:00,101043,68.44,8602,0.81
2020-05-01T00:00:00-07:00,5069,59.74,4877,0.65
2020-05-01T00:00:00-07:00,101042,67.93,8933,1.41
2020-05-01T00:00:00-07:00,101691,71.94,11452,0.38
2020-05-01T00:00:00-07:00,5004,58.86,11233,0.52
2020-05-01T00:00:00-07:00,101127,65.3,12744,0.98
2020-05-01T00:00:00-07:00,1000167,57.89,13787,0.44
2020-05-01T00:00:00-07:00,101041,60.91,14294,1.57
2020-05-01T00:00:00-07:00,5070,59.82,4533,0.65
2020-05-01T00:00:00-07:00,101692,65.33,4409,0.46
2020-05-01T00:00:00-07:00,101040,64.94,6325,1.12
2020-05-01T00:00:00-07:00,101039,60.34,10699,1.21
2020-05-01T00:00:00-07:00,101693,73.04,1997,0.41
2020-05-01T00:00:00-07:00,5075,56.75,9040,0.58
2020-05-01T00:00:00-07:00,101038,66.78,6292,1.1
2020-05-01T00:00:00-07:00,101698,64.83,5029,0.46
2020-05-01T00:00:00-07:00,1000166,50.79,13424,0.58
2020-05-01T00:00:00-07:00,101037,61.22,10508,1.2
2020-05-01T00:00:00-07:00,101699,73.18,2056,0.41
2020-05-01T00:00:00-07:00,5076,59.68,10274,0.55
2020-05-01T00:00:00-07:00,101033,66.06,13362,0.18
2020-05-01T00:00:00-07:00,101032,59.92,18962,0.2
2020-05-01T00:00:00-07:00,101704,36.44,901,0.82
2020-05-01T00:00:00-07:00,1000165,59.63,5304,0.5
2020-05-01T00:00:00-07:00,5077,55.52,16465,0.59
2020-05-01T00:00:00-07:00,101031,55.41,15279,0.21
2020-05-01T00:00:00-07:00,101705,46.21,6009,0.65
2020-05-01T00:00:00-07:00,101030,65.92,12190,0.35
2020-05-01T00:00:00-07:00,1000164,59.16,8007,0.48
2020-05-01T00:00:00-07:00,5094,58.33,12149,0.7
2020-05-01T00:00:00-07:00,101029,61.43,18243,0.38
2020-05-01T00:00:00-07:00,101710,6,652,5
2020-05-01T00:00:00-07:00,101028,57.87,16128,0.4
2020-05-01T00:00:00-07:00,101711,21,331,1.43
2020-05-01T00:00:00-07:00,5095,50.87,20118,0.81
2020-05-01T00:00:00-07:00,101121,64.05,18341,0.74
2020-05-01T00:00:00-07:00,101027,67.44,13946,0.36
2020-05-01T00:00:00-07:00,101746,54.51,2290,1.13
2020-05-01T00:00:00-07:00,101026,59.92,19274,0.4
2020-05-01T00:00:00-07:00,1000163,52.6,13563,0.54
2020-05-01T00:00:00-07:00,101025,65.26,14446,0.36
2020-05-01T00:00:00-07:00,101747,54.59,1169,1.13
2020-05-01T00:00:00-07:00,5117,59.86,6782,0.58
2020-05-01T00:00:00-07:00,101170,73.44,14017,0.87
2020-05-01T00:00:00-07:00,5039,54.44,13095,0.88
2020-05-01T00:00:00-07:00,101024,59.67,19881,0.39
2020-05-01T00:00:00-07:00,101748,54.08,2587,1.14
2020-05-01T00:00:00-07:00,1000162,69.39,11625,1.11
2020-05-01T00:00:00-07:00,101023,58.06,17307,1.48
2020-05-01T00:00:00-07:00,5118,53.58,13914,0.64
2020-05-01T00:00:00-07:00,101022,58.06,11078,1.48
2020-05-01T00:00:00-07:00,101749,51.74,2878,2.93
2020-05-01T00:00:00-07:00,101021,67.1,14641,1.23
2020-05-01T00:00:00-07:00,101750,54.93,1300,2.76
2020-05-01T00:00:00-07:00,5119,55.51,14734,0.62
2020-05-01T00:00:00-07:00,101020,66.08,9208,1.24
2020-05-01T00:00:00-07:00,101019,69.51,11131,0.41
2020-05-01T00:00:00-07:00,101751,50.7,2159,2.99
2020-05-01T00:00:00-07:00,1000161,64.53,14980,1.19
2020-05-01T00:00:00-07:00,101018,64.77,17092,0.44
2020-05-01T00:00:00-07:00,5120,55.45,12009,0.62
2020-05-01T00:00:00-07:00,101752,54.68,1121,2.78
2020-05-01T00:00:00-07:00,101017,60.05,15764,0.47
2020-05-01T00:00:00-07:00,101753,59,2961,0.76
2020-05-01T00:00:00-07:00,1000175,61.51,11795,0.62
2020-05-01T00:00:00-07:00,1000160,55.25,12355,1.39
2020-05-01T00:00:00-07:00,101004,64.46,14585,0.29
2020-05-01T00:00:00-07:00,5121,54.04,13078,0.64
2020-05-01T00:00:00-07:00,101003,60.6,19154,0.31
2020-05-01T00:00:00-07:00,101754,63.63,1003,0.7
2020-05-01T00:00:00-07:00,101165,61.73,12473,2.32
2020-05-01T00:00:00-07:00,5122,59.6,7638,0.58
2020-05-01T00:00:00-07:00,101120,58.61,18837,0.8
2020-05-01T00:00:00-07:00,101002,55.48,17091,0.34
2020-05-01T00:00:00-07:00,101755,57.81,2309,0.77
2020-05-01T00:00:00-07:00,100995,61.3,15140,1.43
2020-05-01T00:00:00-07:00,1000159,68.75,10987,0.38
2020-05-01T00:00:00-07:00,100994,64.7,17864,1.35
2020-05-01T00:00:00-07:00,101760,58.42,3112,4.73
2020-05-01T00:00:00-07:00,5124,59.82,6654,0.58
2020-05-01T00:00:00-07:00,100993,70,12852,1.25
2020-05-01T00:00:00-07:00,101761,60.25,2224,4.59
2020-05-01T00:00:00-07:00,1000158,65.88,13956,0.4
2020-05-01T00:00:00-07:00,100980,60.05,10182,1.16
2020-05-01T00:00:00-07:00,101768,54.81,5559,0.99
2020-05-01T00:00:00-07:00,5125,54.36,12809,0.64
2020-05-01T00:00:00-07:00,100979,55.13,16379,1.27
2020-05-01T00:00:00-07:00,100978,53.12,13867,1.32
2020-05-01T00:00:00-07:00,101769,51.04,2919,1.06
2020-05-01T00:00:00-07:00,1000157,56.76,8980,0.46
2020-05-01T00:00:00-07:00,5126,57.44,9791,0.61
2020-05-01T00:00:00-07:00,100977,58.59,10972,1.24
2020-05-01T00:00:00-07:00,101772,32.32,6866,2.24
2020-05-01T00:00:00-07:00,100976,53.81,16701,1.35
2020-05-01T00:00:00-07:00,100975,51,18071,1.43
2020-05-01T00:00:00-07:00,101779,36.61,6794,7.1
2020-05-01T00:00:00-07:00,5127,60.04,6549,0.58
2020-05-01T00:00:00-07:00,100971,63.45,13662,0.78
2020-05-01T00:00:00-07:00,101912,52.59,17144,0.4
2020-05-01T00:00:00-07:00,1000156,69.31,9734,0.74
2020-05-01T00:00:00-07:00,100970,57.79,19273,0.85
2020-05-01T00:00:00-07:00,101915,53.74,11520,0.29
2020-05-01T00:00:00-07:00,5128,55.38,11984,0.63
2020-05-01T00:00:00-07:00,101119,69.92,14610,0.91
2020-05-01T00:00:00-07:00,100969,63.59,16747,0.45
2020-05-01T00:00:00-07:00,101916,61.34,11978,0.25
2020-05-01T00:00:00-07:00,100968,61.15,16262,0.47
2020-05-01T00:00:00-07:00,101128,72.09,6753,0.89
2020-05-01T00:00:00-07:00,1000155,65.99,13779,0.78
2020-05-01T00:00:00-07:00,5129,57.28,10728,0.61
2020-05-01T00:00:00-07:00,100967,72.94,17151,0.33
2020-05-01T00:00:00-07:00,101917,56.52,18718,0.35
2020-05-01T00:00:00-07:00,100966,56.43,14469,0.43
2020-05-01T00:00:00-07:00,101918,65.49,11715,0.3
2020-05-01T00:00:00-07:00,5131,59.97,5958,0.52
2020-05-01T00:00:00-07:00,100965,56.05,11470,0.42
2020-05-01T00:00:00-07:00,101964,60.69,11041,0.93
2020-05-01T00:00:00-07:00,1000154,52.88,13949,0.98
2020-05-01T00:00:00-07:00,5032,56.73,13825,0.65
2020-05-01T00:00:00-07:00,100964,59.66,15336,0.39
2020-05-01T00:00:00-07:00,5132,53.29,12285,0.59
2020-05-01T00:00:00-07:00,100963,62.43,18712,0.37
2020-05-01T00:00:00-07:00,101965,41.85,9250,215.25
2020-05-01T00:00:00-07:00,101125,69.74,10463,0.96
2020-05-01T00:00:00-07:00,1000153,69.34,9575,25.87
2020-05-01T00:00:00-07:00,100962,70.39,12763,0.33
2020-05-01T00:00:00-07:00,101966,41.82,16891,215.4
2020-05-01T00:00:00-07:00,5133,56.79,11177,0.55
2020-05-01T00:00:00-07:00,101171,60.3,12776,0.78
2020-05-01T00:00:00-07:00,100961,68.66,15968,1.13
2020-05-01T00:00:00-07:00,100960,70.15,15437,1.11
2020-05-01T00:00:00-07:00,101967,59.22,17845,0.36
2020-05-01T00:00:00-07:00,1000152,68.34,12945,26.25
2020-05-01T00:00:00-07:00,5134,54.07,12085,0.58
2020-05-01T00:00:00-07:00,100955,68.81,10571,0.68
2020-05-01T00:00:00-07:00,101968,63.33,13413,0.34
2020-05-01T00:00:00-07:00,1000187,68.85,8856,0.96
2020-05-01T00:00:00-07:00,100954,63.25,16671,0.74
2020-05-01T00:00:00-07:00,101969,58.42,17609,0.42
2020-05-01T00:00:00-07:00,100953,59.57,16384,0.78
2020-05-01T00:00:00-07:00,5135,56.1,11520,0.56
2020-05-01T00:00:00-07:00,100940,65.03,13390,1.39
2020-05-01T00:00:00-07:00,101970,60.83,17082,0.4
2020-05-01T00:00:00-07:00,1000151,52.21,8047,34.36
2020-05-01T00:00:00-07:00,100939,62.98,19912,1.43
2020-05-01T00:00:00-07:00,5136,60.04,5080,0.52
2020-05-01T00:00:00-07:00,101971,65.01,7898,0.38
2020-05-01T00:00:00-07:00,100938,55.39,16352,1.63
2020-05-01T00:00:00-07:00,100937,53.81,18805,0.91
2020-05-01T00:00:00-07:00,101984,70.37,12767,0.64
2020-05-01T00:00:00-07:00,1000150,65.93,10957,2.18
2020-05-01T00:00:00-07:00,5138,59.76,6367,0.8
2020-05-01T00:00:00-07:00,100936,50.41,15085,0.98
2020-05-01T00:00:00-07:00,101985,62.43,18712,0.73
2020-05-01T00:00:00-07:00,100935,60.12,9638,0.82
2020-05-01T00:00:00-07:00,5139,59.81,6155,0.8
2020-05-01T00:00:00-07:00,101118,63.24,19427,1.01
2020-05-01T00:00:00-07:00,100927,67.75,10676,1.14
2020-05-01T00:00:00-07:00,101986,59.66,15336,0.76
2020-05-01T00:00:00-07:00,100926,61.81,15592,1.25
2020-05-01T00:00:00-07:00,101987,56.05,11470,0.81
2020-05-01T00:00:00-07:00,1000149,65.28,17107,2.2
2020-05-01T00:00:00-07:00,100925,56.46,14939,1.37
2020-05-01T00:00:00-07:00,5151,56.28,14343,0.77
2020-05-01T00:00:00-07:00,101172,62.76,19093,0.75
2020-05-01T00:00:00-07:00,102001,59.73,8334,0.68
2020-05-01T00:00:00-07:00,100924,66.04,12452,1.21
2020-05-01T00:00:00-07:00,1000148,66.78,9440,0.41
2020-05-01T00:00:00-07:00,100923,58.89,17561,1.36
2020-05-01T00:00:00-07:00,102002,57.49,12968,0.71
2020-05-01T00:00:00-07:00,5152,48.66,8999,0.89
2020-05-01T00:00:00-07:00,100922,58.22,17051,1.38
2020-05-01T00:00:00-07:00,102003,58.75,12475,0.69
2020-05-01T00:00:00-07:00,100910,59.15,15692,0.76
2020-05-01T00:00:00-07:00,5530,62.48,14202,2.89
2020-05-01T00:00:00-07:00,101167,67.56,12544,2.12
2020-05-01T00:00:00-07:00,100909,64.24,16239,0.7
2020-05-01T00:00:00-07:00,102004,59.87,8458,0.68
2020-05-01T00:00:00-07:00,1000147,54.35,14360,0.5
2020-05-01T00:00:00-07:00,100908,66.07,15849,0.35
2020-05-01T00:00:00-07:00,102005,50.9,14004,0.39
2020-05-01T00:00:00-07:00,5531,,0,
2020-05-01T00:00:00-07:00,100907,61.93,14184,0.38
2020-05-01T00:00:00-07:00,102007,59.83,7898,0.34
2020-05-01T00:00:00-07:00,100903,53.2,14661,36.32
2020-05-01T00:00:00-07:00,5005,59.04,10026,0.52
2020-05-01T00:00:00-07:00,1000146,73.19,9695,0.39
2020-05-01T00:00:00-07:00,100902,65.59,16526,0.36
2020-05-01T00:00:00-07:00,5532,0,13521,
2020-05-01T00:00:00-07:00,102008,51.43,14592,0.39
2020-05-01T00:00:00-07:00,100901,60.96,20429,0.38
2020-05-01T00:00:00-07:00,102010,59.65,8261,0.34
2020-05-01T00:00:00-07:00,1000145,50.46,15648,0.56
2020-05-01T00:00:00-07:00,5533,,0,
2020-05-01T00:00:00-07:00,101164,65.69,8894,1.93
2020-05-01T00:00:00-07:00,100900,62.29,16355,0.38
2020-05-01T00:00:00-07:00,100899,63.25,18756,0.42
2020-05-01T00:00:00-07:00,102019,56.12,16069,
2020-05-01T00:00:00-07:00,5600,52.85,16963,0.69
2020-05-01T00:00:00-07:00,100898,59.69,20355,0.45
2020-05-01T00:00:00-07:00,102020,59.48,11111,
2020-05-01T00:00:00-07:00,5031,55.2,14477,0.67
2020-05-01T00:00:00-07:00,1000144,67.25,8330,0.48
2020-05-01T00:00:00-07:00,100897,55.64,19886,0.48
2020-05-01T00:00:00-07:00,1000176,69.72,7625,0.55
2020-05-01T00:00:00-07:00,100896,60.27,19224,0.27
2020-05-01T00:00:00-07:00,102023,71.26,4353,8.3
2020-05-01T00:00:00-07:00,5601,51.19,15539,0.71
2020-05-01T00:00:00-07:00,100895,48.47,19429,0.33
2020-05-01T00:00:00-07:00,102024,75.91,1141,7.79
2020-05-01T00:00:00-07:00,1000143,57.1,10469,0.56
2020-05-01T00:00:00-07:00,5602,58.55,10565,0.63
2020-05-01T00:00:00-07:00,101129,64.47,12886,0.72
2020-05-01T00:00:00-07:00,100894,70.95,17077,0.23
2020-05-01T00:00:00-07:00,102025,71.23,3447,6.98
2020-05-01T00:00:00-07:00,100892,64.44,19659,0.27
2020-05-01T00:00:00-07:00,5604,50.39,20267,0.73
2020-05-01T00:00:00-07:00,100891,55.96,18937,0.31
2020-05-01T00:00:00-07:00,102026,76.16,864,6.53
2020-05-01T00:00:00-07:00,100889,64.28,18188,0.42
2020-05-01T00:00:00-07:00,1000142,68.2,7164,0.7
2020-05-01T00:00:00-07:00,102027,71.62,3267,1.74
2020-05-01T00:00:00-07:00,100888,58.77,19781,0.45
2020-05-01T00:00:00-07:00,5605,51.03,15917,0.72
2020-05-01T00:00:00-07:00,100887,55.59,17324,0.48
2020-05-01T00:00:00-07:00,102028,76.35,838,1.63
2020-05-01T00:00:00-07:00,1000141,56.52,11183,0.84
2020-05-01T00:00:00-07:00,100886,62.08,20113,0.4
2020-05-01T00:00:00-07:00,102029,70.6,4239,8.38
2020-05-01T00:00:00-07:00,5606,59.18,9264,0.62
2020-05-01T00:00:00-07:00,101117,62,16929,1.03
2020-05-01T00:00:00-07:00,100885,58.42,20820,0.42
2020-05-01T00:00:00-07:00,102030,76.24,1161,7.76
2020-05-01T00:00:00-07:00,100884,53.54,15613,0.46
2020-05-01T00:00:00-07:00,1000140,69.79,12746,1.22
2020-05-01T00:00:00-07:00,5610,59.89,7192,0.62
2020-05-01T00:00:00-07:00,100883,62.77,20574,0.29
2020-05-01T00:00:00-07:00,102031,77.4,1153,7.26
2020-05-01T00:00:00-07:00,100880,56.19,21782,0.41
2020-05-01T00:00:00-07:00,102032,74.44,1126,7.54
2020-05-01T00:00:00-07:00,100879,54.06,19142,0.42
2020-05-01T00:00:00-07:00,5631,63.31,8726,0.69
2020-05-01T00:00:00-07:00,100878,53.04,14052,0.43
2020-05-01T00:00:00-07:00,100877,52.48,21098,0.31
2020-05-01T00:00:00-07:00,1000139,76.31,14375,1.11
2020-05-01T00:00:00-07:00,100876,55.02,15320,0.3
2020-05-01T00:00:00-07:00,102033,66.49,3165,8.45
2020-05-01T00:00:00-07:00,5632,69.87,15276,0.63
2020-05-01T00:00:00-07:00,100875,68.37,16818,1.01
2020-05-01T00:00:00-07:00,102034,57.82,23543,0.49
2020-05-01T00:00:00-07:00,101116,65.49,17830,2.19
2020-05-01T00:00:00-07:00,1000138,65.2,7926,1.3
2020-05-01T00:00:00-07:00,100874,65.08,16432,1.06
2020-05-01T00:00:00-07:00,5641,45.65,4613,39.79
2020-05-01T00:00:00-07:00,101173,68.58,13889,0.69
2020-05-01T00:00:00-07:00,100873,64.1,9758,1.08
2020-05-01T00:00:00-07:00,102035,63.89,18124,0.45
2020-05-01T00:00:00-07:00,100872,72.17,8920,1.06
2020-05-01T00:00:00-07:00,102084,56.81,1359,0.44
2020-05-01T00:00:00-07:00,5642,66.19,11466,27.44
2020-05-01T00:00:00-07:00,100871,66.98,19065,1.14
2020-05-01T00:00:00-07:00,102085,60.32,20177,0.42
2020-05-01T00:00:00-07:00,100870,61.86,17842,1.24
2020-05-01T00:00:00-07:00,1000137,74.52,11488,1.1
2020-05-01T00:00:00-07:00,100869,57.72,17038,1.43
2020-05-01T00:00:00-07:00,102086,65.19,12479,0.39
2020-05-01T00:00:00-07:00,5643,50.44,4181,36.01
2020-05-01T00:00:00-07:00,100868,58.9,16454,1.41
2020-05-01T00:00:00-07:00,102087,54.55,470,0.66
2020-05-01T00:00:00-07:00,1000136,72.65,10818,1.12
2020-05-01T00:00:00-07:00,100867,61.58,11260,1.54
2020-05-01T00:00:00-07:00,5644,64.33,11537,28.24
2020-05-01T00:00:00-07:00,100866,52.76,167,1.8
2020-05-01T00:00:00-07:00,102088,57.73,23868,0.62
2020-05-01T00:00:00-07:00,100865,62.85,13342,0.87
